icao,season,period,view,condition,taf_forecast,taf_hit,taf_pct,metar_observed,metar_caught,metar_pct
SBMS,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBMS,Primavera,TODOS,exato,TS,0,0,,0,0,
SBMS,Primavera,TODOS,exato,+RA,0,0,,0,0,
SBMS,Primavera,TODOS,exato,+TSRA,0,0,,0,0,
SBMS,Primavera,TODOS,exato,TSRA,0,0,,0,0,
SBMS,Primavera,TODOS,sem_intensidade,TS,0,0,,0,0,
SBMS,Primavera,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBMS,Primavera,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBMS,TODAS,00-06,exato,TS,0,0,,0,0,
SBMS,TODAS,00-06,exato,+RA,0,0,,0,0,
SBMS,TODAS,00-06,exato,+TSRA,0,0,,0,0,
SBMS,TODAS,00-06,exato,TSRA,0,0,,0,0,
SBMS,TODAS,00-06,sem_intensidade,TS,0,0,,0,0,
SBMS,TODAS,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBMS,TODAS,00-06,sem_intensidade,+RA,0,0,,0,0,
SBMS,TODAS,06-12,exato,TS,0,0,,0,0,
SBMS,TODAS,06-12,exato,+RA,0,0,,0,0,
SBMS,TODAS,06-12,exato,+TSRA,0,0,,0,0,
SBMS,TODAS,06-12,exato,TSRA,0,0,,0,0,
SBMS,TODAS,06-12,sem_intensidade,TS,0,0,,0,0,
SBMS,TODAS,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBMS,TODAS,06-12,sem_intensidade,+RA,0,0,,0,0,
SBMS,TODAS,12-18,exato,TS,0,0,,0,0,
SBMS,TODAS,12-18,exato,+RA,0,0,,0,0,
SBMS,TODAS,12-18,exato,+TSRA,0,0,,0,0,
SBMS,TODAS,12-18,exato,TSRA,0,0,,0,0,
SBMS,TODAS,12-18,sem_intensidade,TS,0,0,,0,0,
SBMS,TODAS,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBMS,TODAS,12-18,sem_intensidade,+RA,0,0,,0,0,
SBMS,TODAS,18-24,exato,TS,0,0,,0,0,
SBMS,TODAS,18-24,exato,+RA,0,0,,0,0,
SBMS,TODAS,18-24,exato,+TSRA,0,0,,0,0,
SBMS,TODAS,18-24,exato,TSRA,0,0,,0,0,
SBMS,TODAS,18-24,sem_intensidade,TS,0,0,,0,0,
SBMS,TODAS,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBMS,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBMS,TODAS,TODOS,exato,TS,0,0,,0,0,
SBMS,TODAS,TODOS,exato,+RA,0,0,,0,0,
SBMS,TODAS,TODOS,exato,+TSRA,0,0,,0,0,
SBMS,TODAS,TODOS,exato,TSRA,0,0,,0,0,
SBMS,TODAS,TODOS,sem_intensidade,TS,0,0,,0,0,
SBMS,TODAS,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBMS,TODAS,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBNF,Verao,00-06,exato,TS,0,0,,7,0,0.0
SBNF,Verao,00-06,exato,+RA,0,0,,2,0,0.0
SBNF,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBNF,Verao,00-06,exato,TSRA,13,1,7.7,5,1,20.0
SBNF,Verao,00-06,sem_intensidade,TS,0,0,,7,0,0.0
SBNF,Verao,00-06,sem_intensidade,TSRA,13,1,7.7,11,1,9.1
SBNF,Verao,00-06,sem_intensidade,+RA,0,0,,2,0,0.0
SBNF,Verao,06-12,exato,TS,0,0,,0,0,
SBNF,Verao,06-12,exato,+RA,0,0,,0,0,
SBNF,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBNF,Verao,06-12,exato,TSRA,2,0,0.0,0,0,
SBNF,Verao,06-12,sem_intensidade,TS,0,0,,0,0,
SBNF,Verao,06-12,sem_intensidade,TSRA,2,0,0.0,0,0,
SBNF,Verao,06-12,sem_intensidade,+RA,0,0,,0,0,
SBNF,Verao,12-18,exato,TS,1,0,0.0,2,0,0.0
SBNF,Verao,12-18,exato,+RA,0,0,,0,0,
SBNF,Verao,12-18,exato,+TSRA,0,0,,0,0,
SBNF,Verao,12-18,exato,TSRA,10,0,0.0,0,0,
SBNF,Verao,12-18,sem_intensidade,TS,1,0,0.0,2,0,0.0
SBNF,Verao,12-18,sem_intensidade,TSRA,10,0,0.0,1,0,0.0
SBNF,Verao,12-18,sem_intensidade,+RA,0,0,,0,0,
SBNF,Verao,18-24,exato,TS,4,0,0.0,15,0,0.0
SBNF,Verao,18-24,exato,+RA,0,0,,0,0,
SBNF,Verao,18-24,exato,+TSRA,0,0,,0,0,
SBNF,Verao,18-24,exato,TSRA,66,1,1.5,4,1,25.0
SBNF,Verao,18-24,sem_intensidade,TS,4,0,0.0,15,0,0.0
SBNF,Verao,18-24,sem_intensidade,TSRA,72,13,18.1,35,13,37.1
SBNF,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBNF,Verao,TODOS,exato,TS,5,0,0.0,24,0,0.0
SBNF,Verao,TODOS,exato,+RA,0,0,,2,0,0.0
SBNF,Verao,TODOS,exato,+TSRA,0,0,,0,0,
SBNF,Verao,TODOS,exato,TSRA,91,2,2.2,9,2,22.2
SBNF,Verao,TODOS,sem_intensidade,TS,5,0,0.0,24,0,0.0
SBNF,Verao,TODOS,sem_intensidade,TSRA,97,14,14.4,47,14,29.8
SBNF,Verao,TODOS,sem_intensidade,+RA,0,0,,2,0,0.0
SBNF,Outono,00-06,exato,TS,0,0,,0,0,
SBNF,Outono,00-06,exato,+RA,0,0,,0,0,
SBNF,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBNF,Outono,00-06,exato,TSRA,2,0,0.0,2,0,0.0
SBNF,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBNF,Outono,00-06,sem_intensidade,TSRA,8,0,0.0,6,0,0.0
SBNF,Outono,00-06,sem_intensidade,+RA,0,0,,0,0,
SBNF,Outono,06-12,exato,TS,0,0,,0,0,
SBNF,Outono,06-12,exato,+RA,0,0,,0,0,
SBNF,Outono,06-12,exato,+TSRA,0,0,,1,0,0.0
SBNF,Outono,06-12,exato,TSRA,0,0,,2,0,0.0
SBNF,Outono,06-12,sem_intensidade,TS,0,0,,0,0,
SBNF,Outono,06-12,sem_intensidade,TSRA,0,0,,3,0,0.0
SBNF,Outono,06-12,sem_intensidade,+RA,0,0,,0,0,
SBNF,Outono,12-18,exato,TS,0,0,,0,0,
SBNF,Outono,12-18,exato,+RA,0,0,,0,0,
SBNF,Outono,12-18,exato,+TSRA,0,0,,0,0,
SBNF,Outono,12-18,exato,TSRA,6,0,0.0,0,0,
SBNF,Outono,12-18,sem_intensidade,TS,0,0,,0,0,
SBNF,Outono,12-18,sem_intensidade,TSRA,6,0,0.0,0,0,
SBNF,Outono,12-18,sem_intensidade,+RA,0,0,,0,0,
SBNF,Outono,18-24,exato,TS,3,0,0.0,0,0,
SBNF,Outono,18-24,exato,+RA,0,0,,0,0,
SBNF,Outono,18-24,exato,+TSRA,0,0,,0,0,
SBNF,Outono,18-24,exato,TSRA,15,0,0.0,0,0,
SBNF,Outono,18-24,sem_intensidade,TS,3,0,0.0,0,0,
SBNF,Outono,18-24,sem_intensidade,TSRA,15,0,0.0,0,0,
SBNF,Outono,18-24,sem_intensidade,+RA,0,0,,0,0,
SBNF,Outono,TODOS,exato,TS,3,0,0.0,0,0,
SBNF,Outono,TODOS,exato,+RA,0,0,,0,0,
SBNF,Outono,TODOS,exato,+TSRA,0,0,,1,0,0.0
SBNF,Outono,TODOS,exato,TSRA,23,0,0.0,4,0,0.0
SBNF,Outono,TODOS,sem_intensidade,TS,3,0,0.0,0,0,
SBNF,Outono,TODOS,sem_intensidade,TSRA,29,0,0.0,9,0,0.0
SBNF,Outono,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBNF,Inverno,00-06,exato,TS,0,0,,0,0,
SBNF,Inverno,00-06,exato,+RA,0,0,,0,0,
SBNF,Inverno,00-06,exato,+TSRA,0,0,,0,0,
SBNF,Inverno,00-06,exato,TSRA,4,0,0.0,4,0,0.0
SBNF,Inverno,00-06,sem_intensidade,TS,0,0,,0,0,
SBNF,Inverno,00-06,sem_intensidade,TSRA,10,0,0.0,9,0,0.0
SBNF,Inverno,00-06,sem_intensidade,+RA,0,0,,0,0,
SBNF,Inverno,06-12,exato,TS,0,0,,1,0,0.0
SBNF,Inverno,06-12,exato,+RA,0,0,,0,0,
SBNF,Inverno,06-12,exato,+TSRA,0,0,,0,0,
SBNF,Inverno,06-12,exato,TSRA,1,0,0.0,0,0,
SBNF,Inverno,06-12,sem_intensidade,TS,0,0,,1,0,0.0
SBNF,Inverno,06-12,sem_intensidade,TSRA,1,1,100.0,3,1,33.3
SBNF,Inverno,06-12,sem_intensidade,+RA,0,0,,0,0,
SBNF,Inverno,12-18,exato,TS,0,0,,3,0,0.0
SBNF,Inverno,12-18,exato,+RA,0,0,,0,0,
SBNF,Inverno,12-18,exato,+TSRA,0,0,,0,0,
SBNF,Inverno,12-18,exato,TSRA,18,0,0.0,0,0,
SBNF,Inverno,12-18,sem_intensidade,TS,0,0,,3,0,0.0
SBNF,Inverno,12-18,sem_intensidade,TSRA,18,0,0.0,0,0,
SBNF,Inverno,12-18,sem_intensidade,+RA,0,0,,0,0,
SBNF,Inverno,18-24,exato,TS,0,0,,3,0,0.0
SBNF,Inverno,18-24,exato,+RA,0,0,,0,0,
SBNF,Inverno,18-24,exato,+TSRA,0,0,,0,0,
SBNF,Inverno,18-24,exato,TSRA,10,0,0.0,2,0,0.0
SBNF,Inverno,18-24,sem_intensidade,TS,0,0,,3,0,0.0
SBNF,Inverno,18-24,sem_intensidade,TSRA,10,4,40.0,11,4,36.4
SBNF,Inverno,18-24,sem_intensidade,+RA,0,0,,0,0,
SBNF,Inverno,TODOS,exato,TS,0,0,,7,0,0.0
SBNF,Inverno,TODOS,exato,+RA,0,0,,0,0,
SBNF,Inverno,TODOS,exato,+TSRA,0,0,,0,0,
SBNF,Inverno,TODOS,exato,TSRA,33,0,0.0,6,0,0.0
SBNF,Inverno,TODOS,sem_intensidade,TS,0,0,,7,0,0.0
SBNF,Inverno,TODOS,sem_intensidade,TSRA,39,5,12.8,23,5,21.7
SBNF,Inverno,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBNF,Primavera,00-06,exato,TS,2,0,0.0,5,0,0.0
SBNF,Primavera,00-06,exato,+RA,0,0,,0,0,
SBNF,Primavera,00-06,exato,+TSRA,0,0,,0,0,
SBNF,Primavera,00-06,exato,TSRA,15,0,0.0,1,0,0.0
SBNF,Primavera,00-06,sem_intensidade,TS,2,0,0.0,5,0,0.0
SBNF,Primavera,00-06,sem_intensidade,TSRA,15,0,0.0,2,0,0.0
SBNF,Primavera,00-06,sem_intensidade,+RA,0,0,,0,0,
SBNF,Primavera,06-12,exato,TS,0,0,,0,0,
SBNF,Primavera,06-12,exato,+RA,0,0,,1,0,0.0
SBNF,Primavera,06-12,exato,+TSRA,0,0,,0,0,
SBNF,Primavera,06-12,exato,TSRA,4,0,0.0,0,0,
SBNF,Primavera,06-12,sem_intensidade,TS,0,0,,0,0,
SBNF,Primavera,06-12,sem_intensidade,TSRA,4,0,0.0,0,0,
SBNF,Primavera,06-12,sem_intensidade,+RA,0,0,,1,0,0.0
SBNF,Primavera,12-18,exato,TS,0,0,,0,0,
SBNF,Primavera,12-18,exato,+RA,0,0,,0,0,
SBNF,Primavera,12-18,exato,+TSRA,0,0,,0,0,
SBNF,Primavera,12-18,exato,TSRA,13,0,0.0,0,0,
SBNF,Primavera,12-18,sem_intensidade,TS,0,0,,0,0,
SBNF,Primavera,12-18,sem_intensidade,TSRA,13,0,0.0,0,0,
SBNF,Primavera,12-18,sem_intensidade,+RA,0,0,,0,0,
SBNF,Primavera,18-24,exato,TS,0,0,,6,0,0.0
SBNF,Primavera,18-24,exato,+RA,0,0,,0,0,
SBNF,Primavera,18-24,exato,+TSRA,0,0,,1,0,0.0
SBNF,Primavera,18-24,exato,TSRA,17,0,0.0,4,0,0.0
SBNF,Primavera,18-24,sem_intensidade,TS,0,0,,6,0,0.0
SBNF,Primavera,18-24,sem_intensidade,TSRA,17,2,11.8,10,2,20.0
SBNF,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBNF,Primavera,TODOS,exato,TS,2,0,0.0,11,0,0.0
SBNF,Primavera,TODOS,exato,+RA,0,0,,1,0,0.0
SBNF,Primavera,TODOS,exato,+TSRA,0,0,,1,0,0.0
SBNF,Primavera,TODOS,exato,TSRA,49,0,0.0,5,0,0.0
SBNF,Primavera,TODOS,sem_intensidade,TS,2,0,0.0,11,0,0.0
SBNF,Primavera,TODOS,sem_intensidade,TSRA,49,2,4.1,12,2,16.7
SBNF,Primavera,TODOS,sem_intensidade,+RA,0,0,,1,0,0.0
SBNF,TODAS,00-06,exato,TS,2,0,0.0,12,0,0.0
SBNF,TODAS,00-06,exato,+RA,0,0,,2,0,0.0
SBNF,TODAS,00-06,exato,+TSRA,0,0,,0,0,
SBNF,TODAS,00-06,exato,TSRA,34,1,2.9,12,1,8.3
SBNF,TODAS,00-06,sem_intensidade,TS,2,0,0.0,12,0,0.0
SBNF,TODAS,00-06,sem_intensidade,TSRA,46,1,2.2,28,1,3.6
SBNF,TODAS,00-06,sem_intensidade,+RA,0,0,,2,0,0.0
SBNF,TODAS,06-12,exato,TS,0,0,,1,0,0.0
SBNF,TODAS,06-12,exato,+RA,0,0,,1,0,0.0
SBNF,TODAS,06-12,exato,+TSRA,0,0,,1,0,0.0
SBNF,TODAS,06-12,exato,TSRA,7,0,0.0,2,0,0.0
SBNF,TODAS,06-12,sem_intensidade,TS,0,0,,1,0,0.0
SBNF,TODAS,06-12,sem_intensidade,TSRA,7,1,14.3,6,1,16.7
SBNF,TODAS,06-12,sem_intensidade,+RA,0,0,,1,0,0.0
SBNF,TODAS,12-18,exato,TS,1,0,0.0,5,0,0.0
SBNF,TODAS,12-18,exato,+RA,0,0,,0,0,
SBNF,TODAS,12-18,exato,+TSRA,0,0,,0,0,
SBNF,TODAS,12-18,exato,TSRA,47,0,0.0,0,0,
SBNF,TODAS,12-18,sem_intensidade,TS,1,0,0.0,5,0,0.0
SBNF,TODAS,12-18,sem_intensidade,TSRA,47,0,0.0,1,0,0.0
SBNF,TODAS,12-18,sem_intensidade,+RA,0,0,,0,0,
SBNF,TODAS,18-24,exato,TS,7,0,0.0,24,0,0.0
SBNF,TODAS,18-24,exato,+RA,0,0,,0,0,
SBNF,TODAS,18-24,exato,+TSRA,0,0,,1,0,0.0
SBNF,TODAS,18-24,exato,TSRA,108,1,0.9,10,1,10.0
SBNF,TODAS,18-24,sem_intensidade,TS,7,0,0.0,24,0,0.0
SBNF,TODAS,18-24,sem_intensidade,TSRA,114,19,16.7,56,19,33.9
SBNF,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBNF,TODAS,TODOS,exato,TS,10,0,0.0,42,0,0.0
SBNF,TODAS,TODOS,exato,+RA,0,0,,3,0,0.0
SBNF,TODAS,TODOS,exato,+TSRA,0,0,,2,0,0.0
SBNF,TODAS,TODOS,exato,TSRA,196,2,1.0,24,2,8.3
SBNF,TODAS,TODOS,sem_intensidade,TS,10,0,0.0,42,0,0.0
SBNF,TODAS,TODOS,sem_intensidade,TSRA,214,21,9.8,91,21,23.1
SBNF,TODAS,TODOS,sem_intensidade,+RA,0,0,,3,0,0.0
SBPB,Verao,00-06,exato,TS,0,0,,0,0,
SBPB,Verao,00-06,exato,+RA,0,0,,0,0,
SBPB,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBPB,Verao,00-06,exato,TSRA,0,0,,0,0,
SBPB,Verao,00-06,sem_intensidade,TS,0,0,,0,0,
SBPB,Verao,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Verao,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPB,Verao,06-12,exato,TS,0,0,,0,0,
SBPB,Verao,06-12,exato,+RA,0,0,,0,0,
SBPB,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBPB,Verao,06-12,exato,TSRA,0,0,,0,0,
SBPB,Verao,06-12,sem_intensidade,TS,0,0,,0,0,
SBPB,Verao,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Verao,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPB,Verao,12-18,exato,TS,0,0,,0,0,
SBPB,Verao,12-18,exato,+RA,0,0,,0,0,
SBPB,Verao,12-18,exato,+TSRA,0,0,,0,0,
SBPB,Verao,12-18,exato,TSRA,0,0,,0,0,
SBPB,Verao,12-18,sem_intensidade,TS,0,0,,0,0,
SBPB,Verao,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Verao,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPB,Verao,18-24,exato,TS,0,0,,0,0,
SBPB,Verao,18-24,exato,+RA,0,0,,0,0,
SBPB,Verao,18-24,exato,+TSRA,0,0,,0,0,
SBPB,Verao,18-24,exato,TSRA,0,0,,0,0,
SBPB,Verao,18-24,sem_intensidade,TS,0,0,,0,0,
SBPB,Verao,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPB,Verao,TODOS,exato,TS,0,0,,0,0,
SBPB,Verao,TODOS,exato,+RA,0,0,,0,0,
SBPB,Verao,TODOS,exato,+TSRA,0,0,,0,0,
SBPB,Verao,TODOS,exato,TSRA,0,0,,0,0,
SBPB,Verao,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPB,Verao,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Verao,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPB,Outono,00-06,exato,TS,0,0,,0,0,
SBPB,Outono,00-06,exato,+RA,0,0,,0,0,
SBPB,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBPB,Outono,00-06,exato,TSRA,0,0,,0,0,
SBPB,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBPB,Outono,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Outono,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPB,Outono,06-12,exato,TS,0,0,,0,0,
SBPB,Outono,06-12,exato,+RA,0,0,,0,0,
SBPB,Outono,06-12,exato,+TSRA,0,0,,0,0,
SBPB,Outono,06-12,exato,TSRA,0,0,,0,0,
SBPB,Outono,06-12,sem_intensidade,TS,0,0,,0,0,
SBPB,Outono,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Outono,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPB,Outono,12-18,exato,TS,0,0,,0,0,
SBPB,Outono,12-18,exato,+RA,0,0,,0,0,
SBPB,Outono,12-18,exato,+TSRA,0,0,,0,0,
SBPB,Outono,12-18,exato,TSRA,0,0,,0,0,
SBPB,Outono,12-18,sem_intensidade,TS,0,0,,0,0,
SBPB,Outono,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Outono,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPB,Outono,18-24,exato,TS,0,0,,0,0,
SBPB,Outono,18-24,exato,+RA,0,0,,0,0,
SBPB,Outono,18-24,exato,+TSRA,0,0,,0,0,
SBPB,Outono,18-24,exato,TSRA,0,0,,0,0,
SBPB,Outono,18-24,sem_intensidade,TS,0,0,,0,0,
SBPB,Outono,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Outono,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPB,Outono,TODOS,exato,TS,0,0,,0,0,
SBPB,Outono,TODOS,exato,+RA,0,0,,0,0,
SBPB,Outono,TODOS,exato,+TSRA,0,0,,0,0,
SBPB,Outono,TODOS,exato,TSRA,0,0,,0,0,
SBPB,Outono,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPB,Outono,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Outono,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPB,Inverno,00-06,exato,TS,0,0,,0,0,
SBPB,Inverno,00-06,exato,+RA,0,0,,0,0,
SBPB,Inverno,00-06,exato,+TSRA,0,0,,0,0,
SBPB,Inverno,00-06,exato,TSRA,0,0,,0,0,
SBPB,Inverno,00-06,sem_intensidade,TS,0,0,,0,0,
SBPB,Inverno,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Inverno,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPB,Inverno,06-12,exato,TS,0,0,,0,0,
SBPB,Inverno,06-12,exato,+RA,0,0,,0,0,
SBPB,Inverno,06-12,exato,+TSRA,0,0,,0,0,
SBPB,Inverno,06-12,exato,TSRA,0,0,,0,0,
SBPB,Inverno,06-12,sem_intensidade,TS,0,0,,0,0,
SBPB,Inverno,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Inverno,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPB,Inverno,12-18,exato,TS,0,0,,0,0,
SBPB,Inverno,12-18,exato,+RA,0,0,,0,0,
SBPB,Inverno,12-18,exato,+TSRA,0,0,,0,0,
SBPB,Inverno,12-18,exato,TSRA,0,0,,0,0,
SBPB,Inverno,12-18,sem_intensidade,TS,0,0,,0,0,
SBPB,Inverno,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Inverno,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPB,Inverno,18-24,exato,TS,0,0,,0,0,
SBPB,Inverno,18-24,exato,+RA,0,0,,0,0,
SBPB,Inverno,18-24,exato,+TSRA,0,0,,0,0,
SBPB,Inverno,18-24,exato,TSRA,0,0,,0,0,
SBPB,Inverno,18-24,sem_intensidade,TS,0,0,,0,0,
SBPB,Inverno,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Inverno,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPB,Inverno,TODOS,exato,TS,0,0,,0,0,
SBPB,Inverno,TODOS,exato,+RA,0,0,,0,0,
SBPB,Inverno,TODOS,exato,+TSRA,0,0,,0,0,
SBPB,Inverno,TODOS,exato,TSRA,0,0,,0,0,
SBPB,Inverno,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPB,Inverno,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Inverno,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPB,Primavera,00-06,exato,TS,0,0,,0,0,
SBPB,Primavera,00-06,exato,+RA,0,0,,0,0,
SBPB,Primavera,00-06,exato,+TSRA,0,0,,0,0,
SBPB,Primavera,00-06,exato,TSRA,0,0,,0,0,
SBPB,Primavera,00-06,sem_intensidade,TS,0,0,,0,0,
SBPB,Primavera,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Primavera,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPB,Primavera,06-12,exato,TS,0,0,,0,0,
SBPB,Primavera,06-12,exato,+RA,0,0,,0,0,
SBPB,Primavera,06-12,exato,+TSRA,0,0,,0,0,
SBPB,Primavera,06-12,exato,TSRA,0,0,,0,0,
SBPB,Primavera,06-12,sem_intensidade,TS,0,0,,0,0,
SBPB,Primavera,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Primavera,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPB,Primavera,12-18,exato,TS,0,0,,0,0,
SBPB,Primavera,12-18,exato,+RA,0,0,,0,0,
SBPB,Primavera,12-18,exato,+TSRA,0,0,,0,0,
SBPB,Primavera,12-18,exato,TSRA,0,0,,0,0,
SBPB,Primavera,12-18,sem_intensidade,TS,0,0,,0,0,
SBPB,Primavera,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Primavera,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPB,Primavera,18-24,exato,TS,0,0,,0,0,
SBPB,Primavera,18-24,exato,+RA,0,0,,0,0,
SBPB,Primavera,18-24,exato,+TSRA,0,0,,0,0,
SBPB,Primavera,18-24,exato,TSRA,0,0,,0,0,
SBPB,Primavera,18-24,sem_intensidade,TS,0,0,,0,0,
SBPB,Primavera,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPB,Primavera,TODOS,exato,TS,0,0,,0,0,
SBPB,Primavera,TODOS,exato,+RA,0,0,,0,0,
SBPB,Primavera,TODOS,exato,+TSRA,0,0,,0,0,
SBPB,Primavera,TODOS,exato,TSRA,0,0,,0,0,
SBPB,Primavera,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPB,Primavera,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPB,Primavera,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPB,TODAS,00-06,exato,TS,0,0,,0,0,
SBPB,TODAS,00-06,exato,+RA,0,0,,0,0,
SBPB,TODAS,00-06,exato,+TSRA,0,0,,0,0,
SBPB,TODAS,00-06,exato,TSRA,0,0,,0,0,
SBPB,TODAS,00-06,sem_intensidade,TS,0,0,,0,0,
SBPB,TODAS,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPB,TODAS,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPB,TODAS,06-12,exato,TS,0,0,,0,0,
SBPB,TODAS,06-12,exato,+RA,0,0,,0,0,
SBPB,TODAS,06-12,exato,+TSRA,0,0,,0,0,
SBPB,TODAS,06-12,exato,TSRA,0,0,,0,0,
SBPB,TODAS,06-12,sem_intensidade,TS,0,0,,0,0,
SBPB,TODAS,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPB,TODAS,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPB,TODAS,12-18,exato,TS,0,0,,0,0,
SBPB,TODAS,12-18,exato,+RA,0,0,,0,0,
SBPB,TODAS,12-18,exato,+TSRA,0,0,,0,0,
SBPB,TODAS,12-18,exato,TSRA,0,0,,0,0,
SBPB,TODAS,12-18,sem_intensidade,TS,0,0,,0,0,
SBPB,TODAS,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPB,TODAS,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPB,TODAS,18-24,exato,TS,0,0,,0,0,
SBPB,TODAS,18-24,exato,+RA,0,0,,0,0,
SBPB,TODAS,18-24,exato,+TSRA,0,0,,0,0,
SBPB,TODAS,18-24,exato,TSRA,0,0,,0,0,
SBPB,TODAS,18-24,sem_intensidade,TS,0,0,,0,0,
SBPB,TODAS,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPB,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPB,TODAS,TODOS,exato,TS,0,0,,0,0,
SBPB,TODAS,TODOS,exato,+RA,0,0,,0,0,
SBPB,TODAS,TODOS,exato,+TSRA,0,0,,0,0,
SBPB,TODAS,TODOS,exato,TSRA,0,0,,0,0,
SBPB,TODAS,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPB,TODAS,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPB,TODAS,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPJ,Verao,00-06,exato,TS,0,0,,0,0,
SBPJ,Verao,00-06,exato,+RA,0,0,,0,0,
SBPJ,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBPJ,Verao,00-06,exato,TSRA,0,0,,0,0,
SBPJ,Verao,00-06,sem_intensidade,TS,0,0,,0,0,
SBPJ,Verao,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPJ,Verao,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPJ,Verao,06-12,exato,TS,0,0,,0,0,
SBPJ,Verao,06-12,exato,+RA,0,0,,0,0,
SBPJ,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBPJ,Verao,06-12,exato,TSRA,0,0,,0,0,
