icao,season,period,view,condition,taf_forecast,taf_hit,taf_pct,metar_observed,metar_caught,metar_pct
SBNT,TODAS,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBNT,TODAS,12-18,sem_intensidade,+RA,0,0,,0,0,
SBNT,TODAS,18-24,exato,TS,0,0,,0,0,
SBNT,TODAS,18-24,exato,+RA,0,0,,0,0,
SBNT,TODAS,18-24,exato,+TSRA,0,0,,0,0,
SBNT,TODAS,18-24,exato,TSRA,0,0,,0,0,
SBNT,TODAS,18-24,sem_intensidade,TS,0,0,,0,0,
SBNT,TODAS,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBNT,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBNT,TODAS,TODOS,exato,TS,0,0,,0,0,
SBNT,TODAS,TODOS,exato,+RA,0,0,,0,0,
SBNT,TODAS,TODOS,exato,+TSRA,0,0,,0,0,
SBNT,TODAS,TODOS,exato,TSRA,0,0,,0,0,
SBNT,TODAS,TODOS,sem_intensidade,TS,0,0,,0,0,
SBNT,TODAS,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBNT,TODAS,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPA,Verao,00-06,exato,TS,0,0,,0,0,
SBPA,Verao,00-06,exato,+RA,0,0,,0,0,
SBPA,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBPA,Verao,00-06,exato,TSRA,0,0,,0,0,
SBPA,Verao,00-06,sem_intensidade,TS,0,0,,0,0,
SBPA,Verao,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPA,Verao,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPA,Verao,06-12,exato,TS,0,0,,0,0,
SBPA,Verao,06-12,exato,+RA,0,0,,0,0,
SBPA,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBPA,Verao,06-12,exato,TSRA,0,0,,0,0,
SBPA,Verao,06-12,sem_intensidade,TS,0,0,,0,0,
SBPA,Verao,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPA,Verao,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPA,Verao,12-18,exato,TS,3,1,33.3,1,1,100.0
SBPA,Verao,12-18,exato,+RA,0,0,,1,0,0.0
SBPA,Verao,12-18,exato,+TSRA,0,0,,1,0,0.0
SBPA,Verao,12-18,exato,TSRA,9,0,0.0,0,0,
SBPA,Verao,12-18,sem_intensidade,TS,3,1,33.3,1,1,100.0
SBPA,Verao,12-18,sem_intensidade,TSRA,9,1,11.1,2,1,50.0
SBPA,Verao,12-18,sem_intensidade,+RA,0,0,,1,0,0.0
SBPA,Verao,18-24,exato,TS,0,0,,0,0,
SBPA,Verao,18-24,exato,+RA,0,0,,0,0,
SBPA,Verao,18-24,exato,+TSRA,0,0,,0,0,
SBPA,Verao,18-24,exato,TSRA,5,0,0.0,1,0,0.0
SBPA,Verao,18-24,sem_intensidade,TS,0,0,,0,0,
SBPA,Verao,18-24,sem_intensidade,TSRA,6,2,33.3,3,2,66.7
SBPA,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPA,Verao,TODOS,exato,TS,3,1,33.3,1,1,100.0
SBPA,Verao,TODOS,exato,+RA,0,0,,1,0,0.0
SBPA,Verao,TODOS,exato,+TSRA,0,0,,1,0,0.0
SBPA,Verao,TODOS,exato,TSRA,14,0,0.0,1,0,0.0
SBPA,Verao,TODOS,sem_intensidade,TS,3,1,33.3,1,1,100.0
SBPA,Verao,TODOS,sem_intensidade,TSRA,15,3,20.0,5,3,60.0
SBPA,Verao,TODOS,sem_intensidade,+RA,0,0,,1,0,0.0
SBPA,Outono,00-06,exato,TS,0,0,,0,0,
SBPA,Outono,00-06,exato,+RA,0,0,,0,0,
SBPA,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBPA,Outono,00-06,exato,TSRA,0,0,,0,0,
SBPA,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBPA,Outono,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPA,Outono,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPA,Outono,06-12,exato,TS,0,0,,0,0,
SBPA,Outono,06-12,exato,+RA,0,0,,0,0,
SBPA,Outono,06-12,exato,+TSRA,0,0,,0,0,
SBPA,Outono,06-12,exato,TSRA,0,0,,0,0,
SBPA,Outono,06-12,sem_intensidade,TS,0,0,,0,0,
SBPA,Outono,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPA,Outono,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPA,Outono,12-18,exato,TS,0,0,,0,0,
SBPA,Outono,12-18,exato,+RA,0,0,,0,0,
SBPA,Outono,12-18,exato,+TSRA,0,0,,0,0,
SBPA,Outono,12-18,exato,TSRA,4,0,0.0,0,0,
SBPA,Outono,12-18,sem_intensidade,TS,0,0,,0,0,
SBPA,Outono,12-18,sem_intensidade,TSRA,4,0,0.0,0,0,
SBPA,Outono,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPA,Outono,18-24,exato,TS,0,0,,0,0,
SBPA,Outono,18-24,exato,+RA,0,0,,0,0,
SBPA,Outono,18-24,exato,+TSRA,0,0,,0,0,
SBPA,Outono,18-24,exato,TSRA,0,0,,0,0,
SBPA,Outono,18-24,sem_intensidade,TS,0,0,,0,0,
SBPA,Outono,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPA,Outono,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPA,Outono,TODOS,exato,TS,0,0,,0,0,
SBPA,Outono,TODOS,exato,+RA,0,0,,0,0,
SBPA,Outono,TODOS,exato,+TSRA,0,0,,0,0,
SBPA,Outono,TODOS,exato,TSRA,4,0,0.0,0,0,
SBPA,Outono,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPA,Outono,TODOS,sem_intensidade,TSRA,4,0,0.0,0,0,
SBPA,Outono,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPA,Inverno,00-06,exato,TS,0,0,,0,0,
SBPA,Inverno,00-06,exato,+RA,0,0,,0,0,
SBPA,Inverno,00-06,exato,+TSRA,0,0,,0,0,
SBPA,Inverno,00-06,exato,TSRA,0,0,,0,0,
SBPA,Inverno,00-06,sem_intensidade,TS,0,0,,0,0,
SBPA,Inverno,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPA,Inverno,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPA,Inverno,06-12,exato,TS,0,0,,0,0,
SBPA,Inverno,06-12,exato,+RA,0,0,,0,0,
SBPA,Inverno,06-12,exato,+TSRA,0,0,,0,0,
SBPA,Inverno,06-12,exato,TSRA,0,0,,0,0,
SBPA,Inverno,06-12,sem_intensidade,TS,0,0,,0,0,
SBPA,Inverno,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPA,Inverno,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPA,Inverno,12-18,exato,TS,0,0,,0,0,
SBPA,Inverno,12-18,exato,+RA,0,0,,0,0,
SBPA,Inverno,12-18,exato,+TSRA,0,0,,0,0,
SBPA,Inverno,12-18,exato,TSRA,21,7,33.3,7,7,100.0
SBPA,Inverno,12-18,sem_intensidade,TS,0,0,,0,0,
SBPA,Inverno,12-18,sem_intensidade,TSRA,22,11,50.0,17,11,64.7
SBPA,Inverno,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPA,Inverno,18-24,exato,TS,0,0,,0,0,
SBPA,Inverno,18-24,exato,+RA,0,0,,0,0,
SBPA,Inverno,18-24,exato,+TSRA,0,0,,0,0,
SBPA,Inverno,18-24,exato,TSRA,5,0,0.0,0,0,
SBPA,Inverno,18-24,sem_intensidade,TS,0,0,,0,0,
SBPA,Inverno,18-24,sem_intensidade,TSRA,5,0,0.0,0,0,
SBPA,Inverno,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPA,Inverno,TODOS,exato,TS,0,0,,0,0,
SBPA,Inverno,TODOS,exato,+RA,0,0,,0,0,
SBPA,Inverno,TODOS,exato,+TSRA,0,0,,0,0,
SBPA,Inverno,TODOS,exato,TSRA,26,7,26.9,7,7,100.0
SBPA,Inverno,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPA,Inverno,TODOS,sem_intensidade,TSRA,27,11,40.7,17,11,64.7
SBPA,Inverno,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPA,Primavera,00-06,exato,TS,0,0,,0,0,
SBPA,Primavera,00-06,exato,+RA,0,0,,0,0,
SBPA,Primavera,00-06,exato,+TSRA,0,0,,0,0,
SBPA,Primavera,00-06,exato,TSRA,0,0,,0,0,
SBPA,Primavera,00-06,sem_intensidade,TS,0,0,,0,0,
SBPA,Primavera,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPA,Primavera,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPA,Primavera,06-12,exato,TS,0,0,,0,0,
SBPA,Primavera,06-12,exato,+RA,0,0,,0,0,
SBPA,Primavera,06-12,exato,+TSRA,0,0,,0,0,
SBPA,Primavera,06-12,exato,TSRA,0,0,,0,0,
SBPA,Primavera,06-12,sem_intensidade,TS,0,0,,0,0,
SBPA,Primavera,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPA,Primavera,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPA,Primavera,12-18,exato,TS,0,0,,0,0,
SBPA,Primavera,12-18,exato,+RA,0,0,,0,0,
SBPA,Primavera,12-18,exato,+TSRA,1,0,0.0,0,0,
SBPA,Primavera,12-18,exato,TSRA,5,0,0.0,1,0,0.0
SBPA,Primavera,12-18,sem_intensidade,TS,0,0,,0,0,
SBPA,Primavera,12-18,sem_intensidade,TSRA,9,1,11.1,1,1,100.0
SBPA,Primavera,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPA,Primavera,18-24,exato,TS,1,0,0.0,0,0,
SBPA,Primavera,18-24,exato,+RA,0,0,,0,0,
SBPA,Primavera,18-24,exato,+TSRA,0,0,,0,0,
SBPA,Primavera,18-24,exato,TSRA,1,0,0.0,0,0,
SBPA,Primavera,18-24,sem_intensidade,TS,1,0,0.0,0,0,
SBPA,Primavera,18-24,sem_intensidade,TSRA,1,0,0.0,0,0,
SBPA,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPA,Primavera,TODOS,exato,TS,1,0,0.0,0,0,
SBPA,Primavera,TODOS,exato,+RA,0,0,,0,0,
SBPA,Primavera,TODOS,exato,+TSRA,1,0,0.0,0,0,
SBPA,Primavera,TODOS,exato,TSRA,6,0,0.0,1,0,0.0
SBPA,Primavera,TODOS,sem_intensidade,TS,1,0,0.0,0,0,
SBPA,Primavera,TODOS,sem_intensidade,TSRA,10,1,10.0,1,1,100.0
SBPA,Primavera,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPA,TODAS,00-06,exato,TS,0,0,,0,0,
SBPA,TODAS,00-06,exato,+RA,0,0,,0,0,
SBPA,TODAS,00-06,exato,+TSRA,0,0,,0,0,
SBPA,TODAS,00-06,exato,TSRA,0,0,,0,0,
SBPA,TODAS,00-06,sem_intensidade,TS,0,0,,0,0,
SBPA,TODAS,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPA,TODAS,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPA,TODAS,06-12,exato,TS,0,0,,0,0,
SBPA,TODAS,06-12,exato,+RA,0,0,,0,0,
SBPA,TODAS,06-12,exato,+TSRA,0,0,,0,0,
SBPA,TODAS,06-12,exato,TSRA,0,0,,0,0,
SBPA,TODAS,06-12,sem_intensidade,TS,0,0,,0,0,
SBPA,TODAS,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPA,TODAS,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPA,TODAS,12-18,exato,TS,3,1,33.3,1,1,100.0
SBPA,TODAS,12-18,exato,+RA,0,0,,1,0,0.0
SBPA,TODAS,12-18,exato,+TSRA,1,0,0.0,1,0,0.0
SBPA,TODAS,12-18,exato,TSRA,39,7,17.9,8,7,87.5
SBPA,TODAS,12-18,sem_intensidade,TS,3,1,33.3,1,1,100.0
SBPA,TODAS,12-18,sem_intensidade,TSRA,44,13,29.5,20,13,65.0
SBPA,TODAS,12-18,sem_intensidade,+RA,0,0,,1,0,0.0
SBPA,TODAS,18-24,exato,TS,1,0,0.0,0,0,
SBPA,TODAS,18-24,exato,+RA,0,0,,0,0,
SBPA,TODAS,18-24,exato,+TSRA,0,0,,0,0,
SBPA,TODAS,18-24,exato,TSRA,11,0,0.0,1,0,0.0
SBPA,TODAS,18-24,sem_intensidade,TS,1,0,0.0,0,0,
SBPA,TODAS,18-24,sem_intensidade,TSRA,12,2,16.7,3,2,66.7
SBPA,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPA,TODAS,TODOS,exato,TS,4,1,25.0,1,1,100.0
SBPA,TODAS,TODOS,exato,+RA,0,0,,1,0,0.0
SBPA,TODAS,TODOS,exato,+TSRA,1,0,0.0,1,0,0.0
SBPA,TODAS,TODOS,exato,TSRA,50,7,14.0,9,7,77.8
SBPA,TODAS,TODOS,sem_intensidade,TS,4,1,25.0,1,1,100.0
SBPA,TODAS,TODOS,sem_intensidade,TSRA,56,15,26.8,23,15,65.2
SBPA,TODAS,TODOS,sem_intensidade,+RA,0,0,,1,0,0.0
SBPF,Verao,00-06,exato,TS,0,0,,0,0,
SBPF,Verao,00-06,exato,+RA,0,0,,0,0,
SBPF,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBPF,Verao,00-06,exato,TSRA,0,0,,0,0,
SBPF,Verao,00-06,sem_intensidade,TS,0,0,,0,0,
SBPF,Verao,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Verao,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPF,Verao,06-12,exato,TS,0,0,,0,0,
SBPF,Verao,06-12,exato,+RA,0,0,,0,0,
SBPF,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBPF,Verao,06-12,exato,TSRA,0,0,,0,0,
SBPF,Verao,06-12,sem_intensidade,TS,0,0,,0,0,
SBPF,Verao,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Verao,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPF,Verao,12-18,exato,TS,0,0,,0,0,
SBPF,Verao,12-18,exato,+RA,0,0,,0,0,
SBPF,Verao,12-18,exato,+TSRA,0,0,,0,0,
SBPF,Verao,12-18,exato,TSRA,0,0,,0,0,
SBPF,Verao,12-18,sem_intensidade,TS,0,0,,0,0,
SBPF,Verao,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Verao,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPF,Verao,18-24,exato,TS,0,0,,0,0,
SBPF,Verao,18-24,exato,+RA,0,0,,0,0,
SBPF,Verao,18-24,exato,+TSRA,0,0,,0,0,
SBPF,Verao,18-24,exato,TSRA,0,0,,0,0,
SBPF,Verao,18-24,sem_intensidade,TS,0,0,,0,0,
SBPF,Verao,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPF,Verao,TODOS,exato,TS,0,0,,0,0,
SBPF,Verao,TODOS,exato,+RA,0,0,,0,0,
SBPF,Verao,TODOS,exato,+TSRA,0,0,,0,0,
SBPF,Verao,TODOS,exato,TSRA,0,0,,0,0,
SBPF,Verao,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPF,Verao,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Verao,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPF,Outono,00-06,exato,TS,0,0,,0,0,
SBPF,Outono,00-06,exato,+RA,0,0,,0,0,
SBPF,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBPF,Outono,00-06,exato,TSRA,0,0,,0,0,
SBPF,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBPF,Outono,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Outono,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPF,Outono,06-12,exato,TS,0,0,,0,0,
SBPF,Outono,06-12,exato,+RA,0,0,,0,0,
SBPF,Outono,06-12,exato,+TSRA,0,0,,0,0,
SBPF,Outono,06-12,exato,TSRA,0,0,,0,0,
SBPF,Outono,06-12,sem_intensidade,TS,0,0,,0,0,
SBPF,Outono,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Outono,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPF,Outono,12-18,exato,TS,0,0,,0,0,
SBPF,Outono,12-18,exato,+RA,0,0,,0,0,
SBPF,Outono,12-18,exato,+TSRA,0,0,,0,0,
SBPF,Outono,12-18,exato,TSRA,0,0,,0,0,
SBPF,Outono,12-18,sem_intensidade,TS,0,0,,0,0,
SBPF,Outono,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Outono,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPF,Outono,18-24,exato,TS,0,0,,0,0,
SBPF,Outono,18-24,exato,+RA,0,0,,0,0,
SBPF,Outono,18-24,exato,+TSRA,0,0,,0,0,
SBPF,Outono,18-24,exato,TSRA,0,0,,0,0,
SBPF,Outono,18-24,sem_intensidade,TS,0,0,,0,0,
SBPF,Outono,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Outono,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPF,Outono,TODOS,exato,TS,0,0,,0,0,
SBPF,Outono,TODOS,exato,+RA,0,0,,0,0,
SBPF,Outono,TODOS,exato,+TSRA,0,0,,0,0,
SBPF,Outono,TODOS,exato,TSRA,0,0,,0,0,
SBPF,Outono,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPF,Outono,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Outono,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPF,Inverno,00-06,exato,TS,0,0,,0,0,
SBPF,Inverno,00-06,exato,+RA,0,0,,0,0,
SBPF,Inverno,00-06,exato,+TSRA,0,0,,0,0,
SBPF,Inverno,00-06,exato,TSRA,0,0,,0,0,
SBPF,Inverno,00-06,sem_intensidade,TS,0,0,,0,0,
SBPF,Inverno,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Inverno,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPF,Inverno,06-12,exato,TS,0,0,,0,0,
SBPF,Inverno,06-12,exato,+RA,0,0,,0,0,
SBPF,Inverno,06-12,exato,+TSRA,0,0,,0,0,
SBPF,Inverno,06-12,exato,TSRA,0,0,,0,0,
SBPF,Inverno,06-12,sem_intensidade,TS,0,0,,0,0,
SBPF,Inverno,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Inverno,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPF,Inverno,12-18,exato,TS,0,0,,0,0,
SBPF,Inverno,12-18,exato,+RA,0,0,,0,0,
SBPF,Inverno,12-18,exato,+TSRA,0,0,,0,0,
SBPF,Inverno,12-18,exato,TSRA,0,0,,0,0,
SBPF,Inverno,12-18,sem_intensidade,TS,0,0,,0,0,
SBPF,Inverno,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Inverno,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPF,Inverno,18-24,exato,TS,0,0,,0,0,
SBPF,Inverno,18-24,exato,+RA,0,0,,0,0,
SBPF,Inverno,18-24,exato,+TSRA,0,0,,0,0,
SBPF,Inverno,18-24,exato,TSRA,0,0,,0,0,
SBPF,Inverno,18-24,sem_intensidade,TS,0,0,,0,0,
SBPF,Inverno,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Inverno,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPF,Inverno,TODOS,exato,TS,0,0,,0,0,
SBPF,Inverno,TODOS,exato,+RA,0,0,,0,0,
SBPF,Inverno,TODOS,exato,+TSRA,0,0,,0,0,
SBPF,Inverno,TODOS,exato,TSRA,0,0,,0,0,
SBPF,Inverno,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPF,Inverno,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Inverno,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPF,Primavera,00-06,exato,TS,0,0,,0,0,
SBPF,Primavera,00-06,exato,+RA,0,0,,0,0,
SBPF,Primavera,00-06,exato,+TSRA,0,0,,0,0,
SBPF,Primavera,00-06,exato,TSRA,0,0,,0,0,
SBPF,Primavera,00-06,sem_intensidade,TS,0,0,,0,0,
SBPF,Primavera,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Primavera,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPF,Primavera,06-12,exato,TS,0,0,,0,0,
SBPF,Primavera,06-12,exato,+RA,0,0,,0,0,
SBPF,Primavera,06-12,exato,+TSRA,0,0,,0,0,
SBPF,Primavera,06-12,exato,TSRA,0,0,,0,0,
SBPF,Primavera,06-12,sem_intensidade,TS,0,0,,0,0,
SBPF,Primavera,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Primavera,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPF,Primavera,12-18,exato,TS,0,0,,0,0,
SBPF,Primavera,12-18,exato,+RA,0,0,,0,0,
SBPF,Primavera,12-18,exato,+TSRA,0,0,,0,0,
SBPF,Primavera,12-18,exato,TSRA,0,0,,0,0,
SBPF,Primavera,12-18,sem_intensidade,TS,0,0,,0,0,
SBPF,Primavera,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Primavera,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPF,Primavera,18-24,exato,TS,0,0,,0,0,
SBPF,Primavera,18-24,exato,+RA,0,0,,0,0,
SBPF,Primavera,18-24,exato,+TSRA,0,0,,0,0,
SBPF,Primavera,18-24,exato,TSRA,0,0,,0,0,
SBPF,Primavera,18-24,sem_intensidade,TS,0,0,,0,0,
SBPF,Primavera,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPF,Primavera,TODOS,exato,TS,0,0,,0,0,
SBPF,Primavera,TODOS,exato,+RA,0,0,,0,0,
SBPF,Primavera,TODOS,exato,+TSRA,0,0,,0,0,
SBPF,Primavera,TODOS,exato,TSRA,0,0,,0,0,
SBPF,Primavera,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPF,Primavera,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPF,Primavera,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPF,TODAS,00-06,exato,TS,0,0,,0,0,
SBPF,TODAS,00-06,exato,+RA,0,0,,0,0,
SBPF,TODAS,00-06,exato,+TSRA,0,0,,0,0,
SBPF,TODAS,00-06,exato,TSRA,0,0,,0,0,
SBPF,TODAS,00-06,sem_intensidade,TS,0,0,,0,0,
SBPF,TODAS,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPF,TODAS,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPF,TODAS,06-12,exato,TS,0,0,,0,0,
SBPF,TODAS,06-12,exato,+RA,0,0,,0,0,
SBPF,TODAS,06-12,exato,+TSRA,0,0,,0,0,
SBPF,TODAS,06-12,exato,TSRA,0,0,,0,0,
SBPF,TODAS,06-12,sem_intensidade,TS,0,0,,0,0,
SBPF,TODAS,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPF,TODAS,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPF,TODAS,12-18,exato,TS,0,0,,0,0,
SBPF,TODAS,12-18,exato,+RA,0,0,,0,0,
SBPF,TODAS,12-18,exato,+TSRA,0,0,,0,0,
SBPF,TODAS,12-18,exato,TSRA,0,0,,0,0,
SBPF,TODAS,12-18,sem_intensidade,TS,0,0,,0,0,
SBPF,TODAS,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPF,TODAS,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPF,TODAS,18-24,exato,TS,0,0,,0,0,
SBPF,TODAS,18-24,exato,+RA,0,0,,0,0,
SBPF,TODAS,18-24,exato,+TSRA,0,0,,0,0,
SBPF,TODAS,18-24,exato,TSRA,0,0,,0,0,
SBPF,TODAS,18-24,sem_intensidade,TS,0,0,,0,0,
SBPF,TODAS,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPF,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPF,TODAS,TODOS,exato,TS,0,0,,0,0,
SBPF,TODAS,TODOS,exato,+RA,0,0,,0,0,
SBPF,TODAS,TODOS,exato,+TSRA,0,0,,0,0,
SBPF,TODAS,TODOS,exato,TSRA,0,0,,0,0,
SBPF,TODAS,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPF,TODAS,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPF,TODAS,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPG,Verao,00-06,exato,TS,0,0,,0,0,
SBPG,Verao,00-06,exato,+RA,0,0,,0,0,
SBPG,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBPG,Verao,00-06,exato,TSRA,0,0,,0,0,
SBPG,Verao,00-06,sem_intensidade,TS,0,0,,0,0,
SBPG,Verao,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPG,Verao,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPG,Verao,06-12,exato,TS,0,0,,0,0,
SBPG,Verao,06-12,exato,+RA,0,0,,0,0,
SBPG,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBPG,Verao,06-12,exato,TSRA,0,0,,0,0,
SBPG,Verao,06-12,sem_intensidade,TS,0,0,,0,0,
SBPG,Verao,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBPG,Verao,06-12,sem_intensidade,+RA,0,0,,0,0,
SBPG,Verao,12-18,exato,TS,0,0,,0,0,
SBPG,Verao,12-18,exato,+RA,0,0,,0,0,
SBPG,Verao,12-18,exato,+TSRA,0,0,,0,0,
SBPG,Verao,12-18,exato,TSRA,0,0,,0,0,
SBPG,Verao,12-18,sem_intensidade,TS,0,0,,0,0,
SBPG,Verao,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBPG,Verao,12-18,sem_intensidade,+RA,0,0,,0,0,
SBPG,Verao,18-24,exato,TS,0,0,,0,0,
SBPG,Verao,18-24,exato,+RA,0,0,,0,0,
SBPG,Verao,18-24,exato,+TSRA,0,0,,0,0,
SBPG,Verao,18-24,exato,TSRA,0,0,,0,0,
SBPG,Verao,18-24,sem_intensidade,TS,0,0,,0,0,
SBPG,Verao,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBPG,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBPG,Verao,TODOS,exato,TS,0,0,,0,0,
SBPG,Verao,TODOS,exato,+RA,0,0,,0,0,
SBPG,Verao,TODOS,exato,+TSRA,0,0,,0,0,
SBPG,Verao,TODOS,exato,TSRA,0,0,,0,0,
SBPG,Verao,TODOS,sem_intensidade,TS,0,0,,0,0,
SBPG,Verao,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBPG,Verao,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBPG,Outono,00-06,exato,TS,0,0,,0,0,
SBPG,Outono,00-06,exato,+RA,0,0,,0,0,
SBPG,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBPG,Outono,00-06,exato,TSRA,0,0,,0,0,
SBPG,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBPG,Outono,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBPG,Outono,00-06,sem_intensidade,+RA,0,0,,0,0,
SBPG,Outono,06-12,exato,TS,0,0,,0,0,
SBPG,Outono,06-12,exato,+RA,0,0,,0,0,
SBPG,Outono,06-12,exato,+TSRA,0,0,,0,0,
SBPG,Outono,06-12,exato,TSRA,0,0,,0,0,
